Date,City,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,WindSpeed,Rainfall,AQI,AQI_Category
2024-05-03,Kolkata,51.6,82.5,35.8,10.8,1.0,1.6,19.3,71.9,12.9,0.0,86,Satisfactory
2024-05-04,Kolkata,58.3,108.6,34.2,9.8,1.2,1.1,16.5,74.3,13.1,0.0,106,Moderate
2024-05-05,Kolkata,39.7,118.3,39.0,8.6,1.26,2.9,20.7,66.3,10.5,0.0,112,Moderate
2024-05-06,Kolkata,74.3,127.9,31.8,8.6,1.15,3.3,18.3,76.0,12.5,0.0,148,Moderate
2024-05-07,Kolkata,38.6,134.4,27.2,11.0,0.95,1.0,19.7,67.3,14.6,0.0,123,Moderate
2024-05-08,Kolkata,57.3,107.8,33.5,11.4,1.18,6.5,15.5,74.8,11.7,0.0,105,Moderate
2024-05-09,Kolkata,45.3,69.4,26.6,10.5,1.04,1.0,18.2,68.4,15.2,1.3,75,Satisfactory
2024-05-10,Kolkata,45.1,104.9,36.2,9.0,1.2,2.2,18.3,72.3,15.0,1.4,103,Moderate
2024-05-11,Kolkata,54.5,111.1,31.5,11.1,1.19,2.8,19.1,75.2,14.1,0.0,107,Moderate
2024-05-12,Kolkata,62.3,131.2,33.0,9.6,1.2,1.1,17.8,79.7,13.0,0.0,121,Moderate
2024-05-13,Kolkata,55.7,131.3,33.4,9.8,1.01,2.0,18.8,74.8,16.3,0.0,121,Moderate
2024-05-14,Kolkata,37.4,101.6,31.7,9.5,1.23,12.8,18.2,71.6,13.8,0.0,101,Moderate
2024-05-15,Kolkata,56.9,102.3,31.8,11.3,1.14,1.0,19.0,69.7,13.7,0.0,102,Moderate
2024-05-16,Kolkata,60.5,92.7,36.1,9.2,1.19,9.6,20.2,68.7,7.4,0.0,102,Moderate
2024-05-17,Kolkata,52.5,105.8,32.7,10.1,1.04,1.0,16.4,78.1,16.9,0.0,104,Moderate
2024-05-18,Kolkata,51.6,79.5,27.2,9.4,1.04,4.1,19.5,82.6,15.0,0.0,86,Satisfactory
2024-05-19,Kolkata,47.0,102.7,30.4,9.3,1.2,1.0,17.8,74.1,11.1,0.0,102,Moderate
2024-05-20,Kolkata,60.2,132.7,32.4,9.3,1.06,1.0,18.7,70.7,12.4,1.7,122,Moderate
2024-05-21,Kolkata,37.1,106.3,27.8,8.6,1.12,1.0,18.4,73.9,17.1,0.0,104,Moderate
2024-05-22,Kolkata,46.6,100.1,28.5,9.2,1.09,1.0,17.3,74.0,18.2,0.0,100,Satisfactory
2024-05-23,Kolkata,50.7,93.8,31.0,7.5,1.14,1.0,19.7,84.3,15.9,0.0,94,Satisfactory
2024-05-24,Kolkata,61.9,91.5,35.1,8.1,1.23,6.7,18.3,83.3,13.8,0.0,106,Moderate
2024-05-25,Kolkata,50.2,81.2,30.0,10.6,1.21,1.0,18.9,77.1,11.9,0.0,84,Satisfactory
2024-05-26,Kolkata,41.0,105.2,39.0,10.1,1.17,1.7,15.5,76.2,11.1,0.0,103,Moderate
2024-05-27,Kolkata,59.8,85.6,33.0,10.1,1.17,1.0,16.5,78.3,15.3,0.0,100,Satisfactory
2024-05-28,Kolkata,47.5,106.3,32.3,8.8,1.02,1.0,18.5,76.6,16.8,0.0,104,Moderate
2024-05-29,Kolkata,42.0,114.4,35.3,10.0,1.11,1.0,17.7,76.0,16.8,0.0,110,Moderate
2024-05-30,Kolkata,58.0,87.5,31.8,9.3,1.05,1.0,16.7,76.3,16.4,0.0,97,Satisfactory
2024-05-31,Kolkata,15.4,55.2,10.5,9.7,0.53,1.0,20.2,81.1,14.9,2.6,55,Satisfactory
2024-06-01,Kolkata,22.8,44.4,10.0,9.1,0.5,2.8,18.9,82.0,14.8,15.8,44,Good
2024-06-02,Kolkata,20.0,37.7,13.6,9.3,0.53,3.2,19.9,84.5,13.2,0.0,38,Good
2024-06-03,Kolkata,18.1,53.9,8.3,7.9,0.48,7.1,20.4,82.9,13.3,2.5,54,Satisfactory
2024-06-04,Kolkata,21.9,32.5,16.8,9.2,0.34,1.0,20.5,80.9,17.1,5.8,37,Good
2024-06-05,Kolkata,34.6,72.4,13.2,8.9,0.67,2.5,18.6,70.1,13.9,0.0,72,Satisfactory
2024-06-06,Kolkata,31.5,47.1,9.7,8.5,0.64,2.6,16.6,81.8,13.3,0.0,53,Satisfactory
2024-06-07,Kolkata,3.6,37.1,18.5,10.2,0.57,2.3,20.2,83.9,17.6,38.0,37,Good
2024-06-08,Kolkata,30.6,56.3,15.7,10.2,0.61,1.0,18.0,77.9,12.8,51.8,56,Satisfactory
2024-06-09,Kolkata,29.1,26.5,13.9,9.2,0.55,1.1,19.3,75.0,15.3,6.7,48,Good
2024-06-10,Kolkata,20.4,37.4,13.8,8.6,0.34,1.0,17.2,83.3,11.7,0.0,37,Good
2024-06-11,Kolkata,13.9,34.2,10.7,9.2,0.61,1.0,20.4,90.1,19.9,17.3,34,Good
2024-06-12,Kolkata,21.6,39.9,15.0,8.3,0.35,4.9,18.0,92.3,13.8,28.3,40,Good
2024-06-13,Kolkata,7.5,29.7,14.4,7.1,0.47,1.0,16.1,91.4,15.6,0.0,30,Good
2024-06-14,Kolkata,14.3,32.9,13.4,8.8,0.26,6.1,18.9,85.8,15.5,0.0,33,Good
2024-06-15,Kolkata,20.3,48.5,13.0,9.7,0.59,3.0,17.5,84.4,15.3,12.6,48,Good
2024-06-16,Kolkata,14.0,51.5,11.8,10.2,0.43,3.6,20.6,92.3,17.7,2.1,52,Satisfactory
2024-06-17,Kolkata,34.4,47.6,10.6,8.8,0.54,1.0,20.1,86.5,15.6,0.0,57,Satisfactory
2024-06-18,Kolkata,13.5,47.7,14.2,7.7,0.52,1.0,17.4,78.4,11.5,8.7,48,Good
2024-06-19,Kolkata,12.0,19.5,16.4,8.0,0.32,3.7,19.1,96.0,16.3,9.0,20,Good
2024-06-20,Kolkata,24.8,66.9,10.0,10.4,0.53,11.1,18.4,89.1,14.4,0.0,67,Satisfactory
2024-06-21,Kolkata,17.4,26.9,12.2,8.1,0.49,1.0,20.1,82.1,19.1,0.0,29,Good
2024-06-22,Kolkata,18.2,29.0,11.5,9.6,0.38,4.3,19.5,91.1,16.2,81.7,30,Good
2024-06-23,Kolkata,27.7,25.6,15.3,8.7,0.41,1.0,18.8,83.5,13.5,9.1,46,Good
2024-06-24,Kolkata,14.7,42.8,14.0,9.4,0.49,2.2,21.6,79.9,14.8,0.0,43,Good
2024-06-25,Kolkata,18.1,24.0,9.0,8.4,0.6,1.0,19.5,79.0,12.7,0.0,30,Good
2024-06-26,Kolkata,17.7,71.4,19.3,9.5,0.44,3.8,21.0,84.0,16.2,4.8,71,Satisfactory
2024-06-27,Kolkata,9.8,31.7,15.3,9.0,0.46,1.0,20.9,87.0,15.7,0.0,32,Good
2024-06-28,Kolkata,11.9,29.6,19.0,9.9,0.42,4.4,19.0,86.2,12.8,0.0,30,Good
2024-06-29,Kolkata,29.1,56.4,11.2,9.5,0.34,4.6,20.3,84.1,15.8,2.4,56,Satisfactory
2024-06-30,Kolkata,36.4,21.4,14.0,9.6,0.42,1.0,21.0,89.6,14.2,6.9,61,Satisfactory
2024-07-01,Kolkata,20.4,31.9,11.1,10.1,0.12,1.0,21.1,89.2,18.3,0.0,34,Good
2024-07-02,Kolkata,25.0,52.6,6.6,10.1,0.36,1.0,18.4,82.1,19.5,36.0,53,Satisfactory
2024-07-03,Kolkata,26.9,29.1,16.7,8.2,0.41,9.9,21.9,89.8,14.9,5.1,45,Good
2024-07-04,Kolkata,17.9,54.6,15.0,10.5,0.36,7.4,20.2,93.6,18.6,0.0,55,Satisfactory
2024-07-05,Kolkata,11.7,41.3,16.3,7.9,0.46,1.0,21.3,84.0,16.9,0.0,41,Good
2024-07-06,Kolkata,19.1,25.3,13.2,7.1,0.39,4.6,22.5,84.6,16.2,0.0,32,Good
2024-07-07,Kolkata,36.8,50.4,14.6,10.0,0.52,3.8,19.0,75.9,9.9,0.0,61,Satisfactory
2024-07-08,Kolkata,26.4,34.4,4.7,9.3,0.32,5.4,21.8,86.5,15.1,0.0,44,Good
2024-07-09,Kolkata,20.9,34.4,8.7,9.6,0.48,2.8,21.7,89.5,15.9,4.2,35,Good
2024-07-10,Kolkata,26.0,34.0,12.6,7.7,0.42,1.0,20.4,86.4,14.3,6.7,43,Good
2024-07-11,Kolkata,20.6,26.4,10.5,9.3,0.46,1.0,20.6,88.6,13.3,0.0,34,Good
2024-07-12,Kolkata,26.6,52.6,7.7,8.4,0.42,1.0,21.9,82.0,17.2,0.0,53,Satisfactory
2024-07-13,Kolkata,26.5,26.9,7.9,7.1,0.45,3.9,23.7,96.6,18.5,4.0,44,Good
2024-07-14,Kolkata,20.0,35.1,17.5,9.6,0.44,1.7,21.4,90.8,14.6,11.4,35,Good
2024-07-15,Kolkata,12.1,38.2,16.2,9.3,0.36,11.7,24.1,90.1,12.4,4.5,38,Good
2024-07-16,Kolkata,21.4,13.1,16.1,10.6,0.21,6.3,23.6,94.7,9.7,15.4,36,Good
2024-07-17,Kolkata,25.6,30.1,12.0,9.8,0.61,7.1,23.9,88.0,13.2,0.0,43,Good
2024-07-18,Kolkata,29.9,36.1,11.0,9.4,0.45,1.0,23.3,87.1,12.1,11.0,50,Good
2024-07-19,Kolkata,11.5,34.5,9.5,10.7,0.41,11.2,25.9,86.6,15.9,0.0,34,Good
2024-07-20,Kolkata,28.9,16.1,14.6,7.6,0.38,5.1,24.1,91.1,14.1,10.0,48,Good
2024-07-21,Kolkata,20.6,29.4,17.6,7.8,0.41,1.0,22.8,88.9,11.2,4.8,34,Good
2024-07-22,Kolkata,4.0,40.3,9.6,8.1,0.56,1.0,24.6,90.1,13.7,0.0,40,Good
2024-07-23,Kolkata,19.9,36.2,11.1,9.5,0.4,13.3,22.2,97.3,15.1,10.1,36,Good
2024-07-24,Kolkata,19.8,31.6,13.0,7.7,0.35,4.8,23.6,89.1,11.3,17.6,33,Good
2024-07-25,Kolkata,20.1,15.7,6.0,8.4,0.3,1.0,23.3,84.8,14.7,26.2,34,Good
2024-07-26,Kolkata,18.0,37.0,9.8,8.4,0.31,4.6,25.9,89.5,13.2,4.9,37,Good
2024-07-27,Kolkata,27.8,49.8,16.1,8.2,0.39,7.8,24.0,87.8,13.7,8.3,50,Good
2024-07-28,Kolkata,12.3,48.1,12.7,7.6,0.4,17.2,25.5,86.6,14.8,50.0,48,Good
2024-07-29,Kolkata,17.1,44.6,13.8,8.2,0.47,2.6,25.0,98.0,10.6,13.2,45,Good
2024-07-30,Kolkata,33.8,58.9,9.9,10.2,0.5,1.0,24.6,87.8,11.2,12.9,59,Satisfactory
2024-07-31,Kolkata,30.6,14.1,10.2,8.8,0.65,1.2,25.6,84.9,16.6,40.2,51,Satisfactory
2024-08-01,Kolkata,16.5,40.1,14.3,9.6,0.42,2.2,22.6,82.7,15.1,10.0,40,Good
2024-08-02,Kolkata,25.9,39.8,12.5,8.5,0.45,10.4,25.6,94.3,11.7,11.1,43,Good
2024-08-03,Kolkata,18.6,8.4,6.3,8.4,0.4,2.9,25.5,98.0,10.1,6.6,31,Good
2024-08-04,Kolkata,17.3,74.5,14.4,8.1,0.46,8.0,24.7,89.0,12.6,21.8,74,Satisfactory
2024-08-05,Kolkata,18.4,32.1,15.1,10.3,0.33,1.0,24.7,84.5,13.2,21.4,32,Good
2024-08-06,Kolkata,22.7,57.7,10.7,11.5,0.61,13.2,25.9,89.9,12.9,0.0,58,Satisfactory
2024-08-07,Kolkata,9.8,35.3,11.7,9.3,0.36,8.1,27.0,98.0,12.3,0.0,35,Good
2024-08-08,Kolkata,3.0,70.2,9.6,8.5,0.41,12.4,28.8,92.7,14.7,0.0,70,Satisfactory
2024-08-09,Kolkata,9.1,29.3,6.2,7.4,0.34,3.0,27.4,98.0,15.8,0.0,29,Good
2024-08-10,Kolkata,14.1,43.0,13.8,10.2,0.52,9.4,27.9,88.1,13.3,0.0,43,Good
2024-08-11,Kolkata,18.7,24.8,8.3,8.9,0.63,3.8,27.1,91.1,9.7,21.2,31,Good
2024-08-12,Kolkata,18.5,19.5,8.4,9.6,0.46,7.5,28.6,97.3,12.7,4.7,31,Good
2024-08-13,Kolkata,16.3,81.5,11.2,10.5,0.57,6.6,26.9,92.6,12.1,0.0,81,Satisfactory
2024-08-14,Kolkata,17.2,72.7,12.4,11.1,0.41,18.2,27.7,89.7,9.2,5.9,73,Satisfactory
2024-08-15,Kolkata,24.0,66.4,11.7,8.8,0.4,17.0,28.0,91.9,11.3,0.0,66,Satisfactory
2024-08-16,Kolkata,26.0,30.3,15.7,9.5,0.14,13.8,28.7,96.2,12.9,13.8,43,Good
2024-08-17,Kolkata,20.7,27.8,14.2,10.3,0.56,1.0,25.7,93.1,14.0,17.8,35,Good
2024-08-18,Kolkata,32.1,39.6,14.0,9.4,0.41,6.1,28.3,83.9,10.1,55.9,54,Satisfactory
2024-08-19,Kolkata,25.5,49.6,14.5,9.0,0.36,17.7,29.6,85.8,14.4,6.5,50,Good
2024-08-20,Kolkata,18.6,32.4,10.6,10.0,0.46,15.4,27.9,84.0,12.9,0.0,32,Good
2024-08-21,Kolkata,38.8,55.8,26.2,9.5,0.54,1.0,26.9,79.7,12.2,0.0,65,Satisfactory
2024-08-22,Kolkata,18.9,75.3,11.7,9.4,0.41,14.1,29.0,89.0,11.0,0.0,75,Satisfactory
2024-08-23,Kolkata,24.4,25.2,19.2,10.1,0.62,15.8,28.8,86.6,7.9,2.3,41,Good
2024-08-24,Kolkata,27.3,55.5,15.7,8.8,0.41,23.9,29.5,82.2,15.3,0.0,55,Satisfactory
2024-08-25,Kolkata,23.5,49.3,19.9,8.6,0.47,6.7,28.7,86.9,10.1,77.4,49,Good
2024-08-26,Kolkata,25.8,75.2,15.8,8.8,0.35,4.8,29.4,84.7,10.4,5.5,75,Satisfactory
2024-08-27,Kolkata,12.4,18.6,8.0,8.6,0.5,7.5,27.2,96.8,12.0,0.0,25,Good
2024-08-28,Kolkata,20.9,27.3,6.8,8.3,0.3,7.6,27.1,98.0,9.0,9.1,35,Good
2024-08-29,Kolkata,12.7,40.1,13.0,9.4,0.57,6.6,29.7,86.3,11.1,14.7,40,Good
2024-08-30,Kolkata,24.7,47.9,9.7,9.8,0.47,12.3,31.7,89.0,11.2,0.0,48,Good
2024-08-31,Kolkata,21.1,34.2,15.9,9.1,0.34,3.8,31.0,83.8,11.6,2.7,35,Good
2024-09-01,Kolkata,39.6,50.0,17.6,9.6,0.49,13.0,31.0,80.4,11.5,0.0,66,Satisfactory
2024-09-02,Kolkata,20.1,17.0,14.3,8.7,0.11,25.8,32.2,91.7,14.8,0.0,34,Good
2024-09-03,Kolkata,11.6,61.8,11.7,8.0,0.63,15.5,29.3,83.2,14.1,0.0,62,Satisfactory
2024-09-04,Kolkata,10.5,18.3,14.6,10.5,0.41,12.2,31.7,87.7,11.9,0.0,21,Good
2024-09-05,Kolkata,16.2,31.9,16.3,10.2,0.45,7.9,28.7,85.7,12.1,28.3,32,Good
2024-09-06,Kolkata,21.0,26.9,19.7,9.5,0.41,7.4,32.3,83.6,12.0,24.8,35,Good
2024-09-07,Kolkata,20.4,23.4,12.0,8.1,0.39,5.8,28.8,83.4,14.3,9.6,34,Good
2024-09-08,Kolkata,13.5,5.0,22.5,9.6,0.36,1.0,28.0,92.6,10.8,0.0,28,Good
2024-09-09,Kolkata,24.4,18.1,16.9,9.9,0.46,11.9,28.8,93.0,13.3,0.0,41,Good
2024-09-10,Kolkata,30.4,47.2,18.7,10.1,0.45,17.9,28.9,78.5,9.2,5.2,51,Satisfactory
2024-09-11,Kolkata,22.4,52.6,14.6,10.2,0.5,4.4,29.5,89.8,9.0,25.3,53,Satisfactory
2024-09-12,Kolkata,22.1,52.0,16.5,10.5,0.66,15.6,31.8,81.2,7.8,36.7,52,Satisfactory
2024-09-13,Kolkata,39.8,35.1,19.1,8.1,0.56,21.5,32.3,84.3,11.5,53.6,66,Satisfactory
2024-09-14,Kolkata,24.2,50.5,14.6,8.4,0.71,7.7,28.8,84.2,11.3,0.0,51,Satisfactory
2024-09-15,Kolkata,34.9,41.8,14.7,8.4,0.57,11.2,32.5,80.1,5.2,0.0,58,Satisfactory
2024-09-16,Kolkata,30.0,46.0,14.7,8.1,0.49,17.2,33.4,84.5,8.5,0.0,50,Good
2024-09-17,Kolkata,16.1,69.5,19.0,9.6,0.52,11.0,34.1,79.0,14.1,0.0,70,Satisfactory
2024-09-18,Kolkata,35.8,79.9,16.6,9.4,0.53,13.4,34.2,77.6,11.2,13.0,80,Satisfactory
2024-09-19,Kolkata,25.5,21.0,14.2,10.6,0.39,13.0,31.2,84.4,9.1,43.2,42,Good
2024-09-20,Kolkata,23.0,81.2,17.8,10.1,0.45,9.9,29.7,75.4,11.0,0.0,81,Satisfactory
2024-09-21,Kolkata,18.5,56.2,9.5,10.9,0.43,8.3,31.5,76.4,10.6,31.7,56,Satisfactory
2024-09-22,Kolkata,14.4,65.9,9.1,8.1,0.5,8.8,32.9,82.4,9.0,0.0,66,Satisfactory
2024-09-23,Kolkata,40.7,51.7,12.5,9.5,0.49,14.4,34.6,75.2,12.2,18.5,68,Satisfactory
2024-09-24,Kolkata,23.4,24.4,15.1,9.5,0.44,15.1,33.2,79.3,7.5,19.3,39,Good
2024-09-25,Kolkata,30.2,55.7,18.4,9.9,0.63,15.8,33.3,83.1,9.1,10.7,56,Satisfactory
2024-09-26,Kolkata,34.7,55.9,17.6,11.0,0.46,21.9,33.2,83.4,12.0,28.0,58,Satisfactory
2024-09-27,Kolkata,28.6,60.0,12.9,11.2,0.56,16.7,33.8,83.2,11.5,0.0,60,Satisfactory
2024-09-28,Kolkata,13.8,44.0,12.6,10.9,0.7,13.2,35.0,92.6,6.3,14.9,44,Good
2024-09-29,Kolkata,31.4,91.8,14.0,8.9,0.69,16.7,33.3,77.6,10.0,16.0,92,Satisfactory
2024-09-30,Kolkata,50.5,94.1,37.7,7.8,1.23,16.5,31.5,77.5,9.0,0.0,94,Satisfactory
2024-10-01,Kolkata,64.4,120.7,44.8,9.0,1.14,24.7,33.6,84.2,5.7,0.0,115,Moderate
2024-10-02,Kolkata,40.9,95.8,38.9,10.5,1.14,12.6,31.7,81.8,6.4,0.0,96,Satisfactory
2024-10-03,Kolkata,66.1,132.1,36.6,10.0,1.14,12.4,36.3,81.4,7.7,0.0,121,Moderate
2024-10-04,Kolkata,62.4,93.9,38.6,9.0,1.31,16.2,33.4,77.4,10.3,0.0,108,Moderate
2024-10-05,Kolkata,53.9,78.7,26.9,11.1,1.13,22.4,31.1,81.1,9.7,0.0,90,Satisfactory
2024-10-06,Kolkata,44.4,76.3,35.1,9.6,1.13,13.6,36.2,85.0,6.7,0.0,76,Satisfactory
2024-10-07,Kolkata,58.6,105.6,32.4,11.6,1.33,21.8,34.0,78.6,6.2,0.0,104,Moderate
2024-10-08,Kolkata,40.8,104.4,32.5,10.2,1.23,24.3,34.2,75.7,8.8,0.0,103,Moderate
2024-10-09,Kolkata,47.6,98.0,36.9,9.0,1.25,21.7,38.2,69.9,8.1,0.0,98,Satisfactory
2024-10-10,Kolkata,49.4,117.6,37.2,10.7,1.1,27.1,34.8,71.1,8.0,0.0,112,Moderate
2024-10-11,Kolkata,59.8,142.6,36.1,9.8,1.17,6.8,33.0,79.9,9.1,0.0,128,Moderate
2024-10-12,Kolkata,44.8,124.3,29.5,10.7,1.21,16.6,34.2,73.8,8.1,0.0,116,Moderate
2024-10-13,Kolkata,59.6,133.8,35.1,10.0,1.18,16.2,31.2,82.3,7.8,0.0,123,Moderate
2024-10-14,Kolkata,47.1,140.9,43.2,9.5,1.12,18.9,33.7,70.1,7.3,0.0,127,Moderate
2024-10-15,Kolkata,63.0,118.9,34.9,10.2,1.36,17.3,34.2,80.1,5.8,0.0,113,Moderate
2024-10-16,Kolkata,64.0,104.0,34.8,11.4,1.1,22.2,35.2,69.5,9.5,0.0,113,Moderate
2024-10-17,Kolkata,46.9,110.6,37.3,9.5,1.32,15.7,34.2,82.4,7.3,0.0,107,Moderate
2024-10-18,Kolkata,55.9,108.2,39.5,9.5,1.26,11.6,32.0,75.9,5.3,0.0,105,Moderate
2024-10-19,Kolkata,53.4,103.4,38.1,8.5,1.33,13.6,32.6,73.3,7.6,0.0,102,Moderate
2024-10-20,Kolkata,49.7,131.1,35.4,9.5,1.22,25.5,36.8,78.9,8.3,0.0,121,Moderate
2024-10-21,Kolkata,58.3,113.0,38.6,10.5,1.15,22.9,36.5,74.3,8.2,0.0,109,Moderate
2024-10-22,Kolkata,64.5,108.0,35.4,10.7,1.23,30.4,35.8,74.9,6.6,1.9,115,Moderate
2024-10-23,Kolkata,63.7,133.3,34.3,8.9,1.17,18.9,36.3,71.6,8.4,0.0,122,Moderate
2024-10-24,Kolkata,57.2,150.4,42.6,11.3,1.35,25.3,38.0,82.1,7.4,0.0,134,Moderate
2024-10-25,Kolkata,56.5,102.0,40.3,9.6,1.29,16.3,35.5,67.1,6.6,0.0,101,Moderate
2024-10-26,Kolkata,46.5,118.3,37.1,10.3,1.18,22.9,38.0,61.9,7.5,0.0,112,Moderate
2024-10-27,Kolkata,59.6,109.6,33.2,10.4,1.38,21.9,35.7,71.1,6.4,0.0,106,Moderate
2024-10-28,Kolkata,64.4,108.4,35.5,8.7,1.32,19.7,34.5,73.8,5.8,0.0,115,Moderate
2024-10-29,Kolkata,52.7,127.2,40.8,9.8,1.26,23.2,36.4,70.8,4.9,0.0,118,Moderate
2024-10-30,Kolkata,44.8,125.0,40.8,10.0,1.24,18.8,33.5,63.6,4.4,0.0,117,Moderate
2024-10-31,Kolkata,98.7,208.9,63.4,10.1,2.11,31.1,35.8,73.7,1.0,0.0,229,Poor
2024-11-01,Kolkata,96.2,171.0,64.6,10.5,2.19,23.7,38.1,70.8,6.4,0.0,221,Poor
2024-11-02,Kolkata,97.1,175.1,56.7,9.8,2.04,11.3,35.5,74.9,6.8,0.0,224,Poor
2024-11-03,Kolkata,97.6,219.7,55.4,11.1,2.05,16.7,35.6,72.6,3.6,0.0,225,Poor
2024-11-04,Kolkata,92.5,154.8,58.1,11.2,1.9,12.4,34.2,71.1,5.7,0.0,208,Poor
2024-11-05,Kolkata,85.0,181.6,59.6,11.0,2.17,18.7,35.3,63.4,6.0,0.3,183,Moderate
2024-11-06,Kolkata,80.9,185.9,56.5,10.1,2.2,18.1,38.8,65.7,7.6,0.0,170,Moderate
2024-11-07,Kolkata,101.9,180.7,62.0,12.1,2.0,31.2,36.4,61.9,5.3,0.0,240,Poor
2024-11-08,Kolkata,89.0,201.7,61.2,10.3,1.82,19.9,37.8,72.8,6.5,0.0,197,Moderate
2024-11-09,Kolkata,91.2,210.1,69.0,11.2,2.03,13.7,34.2,68.1,5.4,0.0,204,Poor
2024-11-10,Kolkata,103.6,197.7,64.7,12.4,2.09,37.8,37.4,55.0,5.6,0.0,245,Poor
2024-11-11,Kolkata,111.8,197.8,58.3,10.9,1.99,18.9,36.3,69.7,4.5,0.0,273,Poor
2024-11-12,Kolkata,85.3,194.2,61.7,9.5,1.99,17.4,36.3,76.5,6.3,0.0,184,Moderate
2024-11-13,Kolkata,103.0,191.9,66.1,10.3,2.08,26.4,36.1,62.0,3.5,0.0,243,Poor
2024-11-14,Kolkata,90.0,200.8,65.2,10.8,2.09,22.5,36.5,63.4,2.4,0.0,200,Moderate
2024-11-15,Kolkata,93.3,214.6,63.1,11.0,2.24,23.9,33.5,64.1,4.2,0.0,211,Poor
2024-11-16,Kolkata,95.9,179.0,65.1,9.6,2.21,27.7,34.2,67.9,5.5,0.0,220,Poor
2024-11-17,Kolkata,107.8,231.7,62.5,11.7,2.31,27.4,37.4,70.0,4.0,0.0,259,Poor
2024-11-18,Kolkata,103.4,204.4,56.9,9.7,2.01,14.5,34.1,65.3,5.1,0.0,245,Poor
2024-11-19,Kolkata,91.3,218.2,63.5,10.6,2.27,17.0,36.8,63.3,5.7,0.0,204,Poor
2024-11-20,Kolkata,101.5,202.4,66.9,11.4,2.24,26.8,36.3,64.2,4.3,0.0,238,Poor
2024-11-21,Kolkata,114.9,229.1,66.9,10.6,2.21,25.2,36.9,52.8,2.5,0.0,283,Poor
2024-11-22,Kolkata,98.6,220.1,66.1,9.5,2.32,18.2,36.8,58.5,3.5,0.0,229,Poor
2024-11-23,Kolkata,103.7,220.4,66.0,12.7,2.35,26.2,38.2,63.6,4.7,0.0,246,Poor
2024-11-24,Kolkata,93.0,191.5,62.3,11.4,2.13,10.2,34.4,60.1,6.2,0.0,210,Poor
2024-11-25,Kolkata,99.6,209.6,65.8,9.4,2.24,16.9,37.4,58.3,3.1,0.0,232,Poor
2024-11-26,Kolkata,108.6,209.4,62.4,9.6,2.26,22.4,37.2,60.7,10.2,0.0,262,Poor
2024-11-27,Kolkata,94.0,157.5,62.8,10.1,2.15,22.3,35.1,65.6,5.1,0.0,213,Poor
2024-11-28,Kolkata,88.1,235.3,65.4,12.4,2.4,23.1,34.5,62.0,2.7,0.0,194,Moderate
2024-11-29,Kolkata,114.4,217.4,58.7,12.0,2.39,28.9,37.2,59.9,5.4,0.0,281,Poor
2024-11-30,Kolkata,100.9,215.4,67.6,9.4,2.12,23.3,37.3,58.6,4.9,0.0,236,Poor
2024-12-01,Kolkata,103.7,216.1,66.3,10.4,2.12,21.3,34.9,58.3,7.2,0.0,246,Poor
2024-12-02,Kolkata,98.1,235.3,71.3,9.5,2.38,11.2,35.6,63.0,4.8,0.0,227,Poor
2024-12-03,Kolkata,88.6,189.3,68.2,10.0,2.2,30.1,36.9,54.7,5.8,0.0,195,Moderate
2024-12-04,Kolkata,123.7,192.5,68.4,10.8,2.57,29.1,38.7,62.6,2.9,0.0,303,Very Poor
2024-12-05,Kolkata,98.8,215.9,67.4,9.5,2.35,23.0,34.6,52.9,7.0,0.0,229,Poor
2024-12-06,Kolkata,107.4,232.7,71.2,9.6,2.41,28.3,36.4,55.5,5.4,0.0,258,Poor
2024-12-07,Kolkata,98.3,202.5,70.4,12.1,2.41,29.9,35.0,59.6,6.0,0.0,228,Poor
2024-12-08,Kolkata,92.0,215.7,62.7,9.8,2.39,19.2,35.0,57.7,5.7,1.8,207,Poor
2024-12-09,Kolkata,102.1,172.3,61.1,9.9,2.17,19.2,36.1,55.5,7.2,0.0,240,Poor
2024-12-10,Kolkata,97.4,169.2,64.3,9.7,2.16,22.4,33.4,49.3,8.1,0.0,225,Poor
2024-12-11,Kolkata,116.0,222.0,59.2,9.7,2.33,18.7,34.3,50.3,5.9,7.0,287,Poor
2024-12-12,Kolkata,117.7,224.9,71.7,10.8,2.34,12.5,34.4,50.9,2.2,0.0,292,Poor
2024-12-13,Kolkata,111.6,223.7,69.6,13.1,2.5,24.3,35.4,56.5,6.9,0.0,272,Poor
2024-12-14,Kolkata,103.3,230.6,70.8,10.0,2.41,27.1,35.6,60.8,3.8,0.0,244,Poor
2024-12-15,Kolkata,111.6,198.4,65.8,10.2,2.4,20.9,34.8,55.6,5.7,0.0,272,Poor
2024-12-16,Kolkata,101.2,191.6,69.2,10.0,2.31,18.6,34.3,58.3,5.8,0.0,237,Poor
2024-12-17,Kolkata,119.9,185.7,76.2,11.6,2.4,16.9,36.0,59.3,4.9,7.4,300,Poor
2024-12-18,Kolkata,99.9,218.3,71.1,10.9,2.49,18.6,33.7,57.5,6.3,0.0,233,Poor
2024-12-19,Kolkata,94.8,193.4,66.3,14.1,2.29,18.6,34.3,57.6,7.5,0.0,216,Poor
2024-12-20,Kolkata,103.0,237.8,69.6,9.6,2.26,16.2,35.1,58.9,5.4,0.0,243,Poor
2024-12-21,Kolkata,114.2,214.8,74.9,13.5,2.38,21.5,34.1,56.2,4.4,4.7,281,Poor
